Text,Rating,Tanggal,Username,Label Sentimen
I've worked hard to get camelya but I can't I'm at pity 120 this feels very difficult for get camelya😢,1,2024-12-07 01:11:15,Pengguna Google,negatif
"semuanya udah baguss tapi tolong dev di optimalkan lagi dari segi grafiknya buat hp spek rendah agar nyaman mainya, semangat dev ini game yang keren yang pernah gw mainin❤️❤️",5,2024-12-07 00:37:36,Pengguna Google,positif
I like this Game,5,2024-12-06 23:22:20,Pengguna Google,positif
Gamenya sangat bagus dari grafik pun keren tapi HP gua aja nggak kuat check nya G99 jadi sekarang udah nggak bisa main Ndak apa-apa hanya ingin kenangan,5,2024-12-06 22:51:26,Pengguna Google,positif
"keren nih game, semoga update terbaru bisa bikin nih game lebih lancar lagi asik soalnya",5,2024-12-06 22:25:27,Pengguna Google,positif
Game guwe,5,2024-12-06 22:00:10,Pengguna Google,positif
phew,5,2024-12-06 21:51:39,Pengguna Google,positif
good,5,2024-12-06 20:52:17,Pengguna Google,positif
"entah knp pas lagi main sering force close, padahal game yang lain aman² aja. kalau ini bug tolong di fix",2,2024-12-06 19:41:16,Pengguna Google,negatif
sangat bagus,5,2024-12-06 19:30:17,Pengguna Google,positif
Masih menunggu subtitle bahasa Indonesia,3,2024-12-06 19:24:20,Pengguna Google,netral
I don't understand the plot please add bahasa indonesia,1,2024-12-06 18:25:14,Pengguna Google,negatif
Mantap,5,2024-12-06 17:30:15,Pengguna Google,positif
"grafik bagus , minus hp gw panas wajib make cooler",5,2024-12-06 16:34:48,Pengguna Google,positif
Yg bener aja baru main dah di kasih 2 b5 yg sama come on. Kukira bakal langsung rate on karna baru pertama kali gacha ternyataa engga. Overall sisanya mantep dari segi gameplay sama story walau agk ngantuk d awal,3,2024-12-06 16:08:11,Pengguna Google,netral
gacor kang,5,2024-12-06 15:36:30,Pengguna Google,positif
cool,5,2024-12-06 14:51:09,Pengguna Google,positif
Lumayan,4,2024-12-06 14:21:39,Pengguna Google,positif
Sumpah ini siapa woi yang buat 😆 COK BAGUSSS BENERRRRR,5,2024-12-06 14:04:27,Pengguna Google,positif
Love the game,5,2024-12-06 13:55:03,Pengguna Google,positif
Tidak ada Sub Indo,4,2024-12-06 13:23:48,Pengguna Google,positif
"Ada yang ngalamin kaya saya nggak sih?tiap ping merah patah patah banget, kalau ping lagi hijau lancar jaya.",1,2024-12-06 13:14:38,Pengguna Google,negatif
semoga ada fitur buat mabar,5,2024-12-06 11:08:51,Pengguna Google,positif
"bagus,mekanik nya seru,cuma tambahin bahasa Indonesia dong",5,2024-12-06 10:37:14,Pengguna Google,positif
"sory gw turunin lagi bintang nya,kemarin udah bagus ping udah mulai stabil walaupun kadang ngelaq parah,tapi setelah update ini makin ngelaq ga bisa di mainkan, padahal main game apapun masih lancar jaya game sebelah yg habis resource 50gb an 2 apk masi lancar"" aja, tolong di perbaiki lagi",5,2024-12-06 08:40:31,Pengguna Google,positif
Tambahin sub indo,3,2024-12-06 06:52:19,Pengguna Google,netral
keren,5,2024-12-06 03:27:23,Pengguna Google,positif
umm perbaikan lagi buat hp kentang,5,2024-12-06 02:58:30,Pengguna Google,positif
"di android rog 5 sering Force close, merusak kenyamanan bermain.",1,2024-12-06 01:50:48,Pengguna Google,negatif
game nya baguss,5,2024-12-06 01:17:06,Pengguna Google,positif
"Saya suka sih main game ini dulu waktu awal release,tetapi saya berhenti waktu baner chang li karena hp sudah tidak kuat,terus sekarang udah ganti hp mau main lagi malah akun saya hilang semua(padahal sudah bener email pasword nya soal nya saya simpan di word),sudah susah payah ekplor eh pas balik lagi akun nya hilang,sedih banget dah huffhhh....",1,2024-12-06 01:07:54,Pengguna Google,negatif
Compiling shader terus tiap login tolol,1,2024-12-05 23:53:57,Pengguna Google,negatif
mantap,5,2024-12-05 23:50:41,Pengguna Google,positif
sangat seruuu,4,2024-12-05 22:02:48,Pengguna Google,positif
Perfect!!! Mantap Bangettt,5,2024-12-05 21:39:46,Pengguna Google,positif
nice story,5,2024-12-05 18:05:38,Pengguna Google,positif
WELLPLAYED!!,5,2024-12-05 17:58:42,Pengguna Google,positif
"Untuk developer terimakasih banyak atas gamenya sangat bagus dan menarik, akan tetapi untuk pengguna mobile device android terlalu sering kepanasan dan frame rate sering kali turun terlebih lagi masalah koneksi yang selalu bermasalah padahal untuk akses internet lain lancar saja. Tolong untuk saran kami di dengarkan dan atas waktu dan perhatiannya saya ucapkan terimakasih.",5,2024-12-05 17:46:09,Pengguna Google,positif
"dapet camellya dan senjatanya di 20 roll pertama, kuro aku sayang kamu",5,2024-12-05 16:53:54,Pengguna Google,positif
Game ampas jaringan hilang2 terus,5,2024-12-05 15:16:12,Pengguna Google,positif
Game pelitt,1,2024-12-05 14:35:19,Pengguna Google,negatif
"A good combat game. The open world feels a bit underwhelming in 1.0, but improved significantly since mt. Firmament. Excited for rinascita, I hope the devs will deliver.",4,2024-12-05 13:09:38,Pengguna Google,positif
Good game,5,2024-12-05 13:09:12,Pengguna Google,positif
"Kalau Device optimal, Hayuk Apa aja boleh, Unreal Engine nih game bossku, Game open world asyik dengan combo mekanik yang setiap karakter berbeda dan setiap patch ada yang baru, nah ini yang seru, agak santai dari PGR, overall nice enjoy fighting and chill exploring, 1.0 - 1.4 nggak ada kendala yang signifikan padahal juga pake POTATO DEVICE, yang ngeluh di mobile device trouble dll, tanpa membaca recommended system requirements, mungkin Hey, are you dropped this 🧠 ? 😉",5,2024-12-05 12:26:24,Pengguna Google,positif
"Dari segi gameplay, story, music udah bagus. Cuma perlu evaluasi di animasi karakter yang terkadang sudah dodge counter tapi masi kena serangan, kadang dropframe, juga beberapa lag sewaktu main",5,2024-12-05 11:16:14,Pengguna Google,positif
Paling males kalau game ditutup bentar pas balik harus balik lagi ke opening screen. Slow optimalization. Gameplay 11/12 sama genshin. Selebihnya ok sih,3,2024-12-05 10:24:19,Pengguna Google,netral
bagus si ni game,5,2024-12-05 09:44:28,Pengguna Google,positif
"GAMENYA GA PELIT, AKU SENANG MEMAINKANYA, GRAFIKNYA JUGA BAGUS, POKONYA BINTANG 5+",5,2024-12-05 08:15:56,Pengguna Google,positif
Kuro kenapa efek jejak kaki di hilangkan di mobile tolong di kembalikan lagi,5,2024-12-05 08:06:25,Pengguna Google,positif
Good Game,5,2024-12-05 04:28:42,Pengguna Google,positif
Plis ping di server asia drop melulu nyoba server sea stabil. Ayolah benerin capek maen ngeleg²an,3,2024-12-05 01:54:51,Pengguna Google,netral
why the game always compiling shader everytime on my vivo v25 pro..???,3,2024-12-04 22:43:07,Pengguna Google,netral
keren,5,2024-12-04 20:04:41,Pengguna Google,positif
Good lah pokok nya,5,2024-12-04 19:04:35,Pengguna Google,positif
keren,5,2024-12-04 18:53:49,Pengguna Google,positif
Gamenya sudah optimal,5,2024-12-04 18:39:39,Pengguna Google,positif
mntp dah,5,2024-12-04 18:06:30,Pengguna Google,positif
game nya bagus cuman aga kecewa tidak ada bahasa indonesia,5,2024-12-04 17:45:44,Pengguna Google,positif
stop kasih encore sama lingyang.,5,2024-12-04 17:15:50,Pengguna Google,positif
game terbaik cuy🔥🔥,5,2024-12-04 17:05:04,Pengguna Google,positif
keren,5,2024-12-04 17:02:55,Pengguna Google,positif
"trus optimalin dev system nya, kali ini sudah semakin membaik buat hp kelas menengah, good job.",5,2024-12-04 16:19:59,Pengguna Google,positif
Its good but the camera movement still makes me a little dizzy🥹,4,2024-12-04 14:30:14,Pengguna Google,positif
"When auto on some dialogues got cut before characters finish the line, and some it's too long. Also please add Indonesian language",5,2024-12-04 13:25:42,Pengguna Google,positif
Game nya menarik dengan mekanisme yg unik sayang nya tidak ada bahasa Indonesia kalau ada lebih mudah untuk memahami alur cerita nya ya untuk game ini grafik nya sangat bagus karena menggunakan unreal engine,5,2024-12-04 11:51:25,Pengguna Google,positif
"Adiknya PGR emng josss,, realistik bgt musuh sama musuh bisa fight.... Hebat² baru kali ini nemu game open world HP model gini",5,2024-12-04 10:23:37,Pengguna Google,positif
wish me luck,3,2024-12-04 09:35:25,Pengguna Google,netral
👌,5,2024-12-04 09:23:48,Pengguna Google,positif
game nya bagus,5,2024-12-04 06:53:36,Pengguna Google,positif
My best open world game now,5,2024-12-04 04:52:50,Pengguna Google,positif
enak,5,2024-12-04 02:31:01,Pengguna Google,positif
pelase add league bahasa indonesia ... biar bnyak pemibat nya lgi,5,2024-12-04 00:24:02,Pengguna Google,positif
good gameeeee,5,2024-12-03 21:05:07,Pengguna Google,positif
jos,5,2024-12-03 20:53:48,Pengguna Google,positif
"Elek, voice ga karakter ga sesuai sama gerakan tubuh gaada jeda nafas. Mau liat history gacha error terus",1,2024-12-03 20:13:35,Pengguna Google,negatif
gg gemingg,5,2024-12-03 20:06:09,Pengguna Google,positif
best,5,2024-12-03 19:01:23,Pengguna Google,positif
good,5,2024-12-03 18:18:07,Pengguna Google,positif
top up buat gacha too expensive,5,2024-12-03 17:58:46,Pengguna Google,positif
re-optimization in terms of framerate for everything is perfect,4,2024-12-03 17:38:14,Pengguna Google,positif
game bagus cuman kurang optimal aja,5,2024-12-03 16:03:03,Pengguna Google,positif
Best gameplay mechanism and so much fun,5,2024-12-03 15:38:25,Pengguna Google,positif
"It's a good game but always crash, and it's getting worst, not even 5 Minutes play it's Force close",1,2024-12-03 14:24:01,Pengguna Google,negatif
good,5,2024-12-03 13:30:13,Pengguna Google,positif
nicee gameee ada waifuuuu :),5,2024-12-03 12:46:05,Pengguna Google,positif
Mohon bantuannya kok akun saya hilang ya padahal cuma beberapa hari gak main,1,2024-12-03 12:31:54,Pengguna Google,negatif
oke,5,2024-12-03 12:06:39,Pengguna Google,positif
Frame drop mulu,1,2024-12-03 11:44:06,Pengguna Google,negatif
ok,5,2024-12-03 11:43:17,Pengguna Google,positif
mntap,5,2024-12-03 10:56:11,Pengguna Google,positif
UWOO! GG WAK,5,2024-12-03 10:50:23,Pengguna Google,positif
keren,5,2024-12-03 09:09:45,Pengguna Google,positif
"Best and fastest customer service ever, helping the player about the problems 🤩",5,2024-12-03 08:12:21,Pengguna Google,positif
"Suka bgt karna selalu improve tiap patch, next tambahin beberapa language dari asia tenggara dong, termasuk indonesia",5,2024-12-03 07:38:57,Pengguna Google,positif
"Untuk developer, kalau gak niat bikin game mending gak usah. Udah nunggu lama supaya bug sama lag di fix kok gak ada perubahan. Kalau device gak kompatibel ngomong lah, jangan banyak alasan pake lag segala lah. Dasar dev bodo",1,2024-12-03 02:02:18,Pengguna Google,negatif
Indonesia sub when??,3,2024-12-03 00:12:49,Pengguna Google,netral
perfeck,5,2024-12-02 23:31:49,Pengguna Google,positif
"Cool graphic, Fun combat, nice story, Very good story telling, Good job Kuro games",5,2024-12-02 22:31:15,Pengguna Google,positif
mohon ada fitur hilangkan rumput,5,2024-12-02 22:06:48,Pengguna Google,positif
Lama gak main karena hp pas main lagi akun udah hilang nasib,1,2024-12-02 20:25:58,Pengguna Google,negatif
Ni game beratnya minta ampun buat hp spek mid range,4,2024-12-02 20:11:57,Pengguna Google,positif
"gamplay nya keren, apalagi sistem Parry nya itu gokil keren banget, semangat untuk update nya kuro 🔥🔥",5,2024-12-02 19:54:04,Pengguna Google,positif
"Untuk game ini saya harap kalian menambahkan bahasa Indonesia, karena story game ini ini sangat menarik walaupun ada fitur skip tetapi serasa tidak ingin skip story, justru ingin membaca sampai akhir, yang merepotkan nya adalah harus translate menggunakan ponsel, jadi untuk game ini tolong tambahkan Bahasa Indonesia ☺️🙏🏻",5,2024-12-02 19:53:41,Pengguna Google,positif
"Sudah optimal. Dan semoga kedepannya lebih baik,★★★★★",5,2024-12-02 19:29:11,Pengguna Google,positif
Tolong tambahin subtitle indonesia plis:),5,2024-12-02 18:42:43,Pengguna Google,positif
nice,5,2024-12-02 17:52:10,Pengguna Google,positif
"I really like this game but this game has a drawback, namely that it doesn't have Indonesian dialogue. I ask the owner of this game to add Indonesian dialogue 😃",4,2024-12-02 17:01:15,Pengguna Google,positif
good,5,2024-12-02 16:59:09,Pengguna Google,positif
update berikutnya tambahin bahasa Indonesia plis,4,2024-12-02 16:07:46,Pengguna Google,positif
"Everything is good but there are still some things that need to be improved, considering it's not long since the initial release. This game has a lot of potential and hopefully it will be smoother for all phones",5,2024-12-02 15:37:53,Pengguna Google,positif
bagus sih buat nunggu hsr update 3.0,5,2024-12-02 15:14:40,Pengguna Google,positif
STORY MANTAP BETTT!!!,5,2024-12-02 14:14:00,Pengguna Google,positif
"Makasih banyak developer, sekarang untuk setting kualitas grafis dan resolusi tinggi sudah playable. bahkan di perangkatku yang hanya Helio g99 ram 8, tapi sudah bisa main di setting hampir rata kanan dan fps nya juga sering dapat 40😆. Ini bisa dibilang luar biasa. Tentu masih ada beberapa hal yang perlu di perbaiki ataupun ditingkatkan, seperti kualitas grafis karakter yang sepertinya kurang bagus, anti-aliasing masih cukup buram meskipun resolusi tinggi. Tidak tahu apakah ini hanya di hp ku",5,2024-12-02 13:36:26,Pengguna Google,positif
"Sory bngt loh kalo pribadi kasih satu bintang,cukup alasanya sepele ""TIDAK RAMAH UNTUK HP KENTANG ANJ""",1,2024-12-02 12:45:31,Pengguna Google,negatif
terbaik,5,2024-12-02 12:26:06,Pengguna Google,positif
memakan ram yang lumayan besar,4,2024-12-02 10:57:31,Pengguna Google,positif
mantap,5,2024-12-02 10:28:30,Pengguna Google,positif
Game gacha terbaik,5,2024-12-02 09:46:05,Pengguna Google,positif
"Karakter nya gede""",5,2024-12-02 07:33:21,Pengguna Google,positif
nice game,5,2024-12-02 04:54:39,Pengguna Google,positif
Keren dan mantab banget!,5,2024-12-02 04:47:48,Pengguna Google,positif
game takjir,5,2024-12-02 04:31:50,Pengguna Google,positif
Best game mechanic,5,2024-12-02 04:10:20,Pengguna Google,positif
Tambah sub indo,5,2024-12-02 03:44:50,Pengguna Google,positif
"The game is really fun and the optimization pretty good, but it's still the fps often still drop even though the graphics are smooth and using cooler, please optimize more before the big update and fix this fps spikes drop, love your game. My device is iqoo z9x",3,2024-12-02 03:30:35,Pengguna Google,netral
Good game 👍,5,2024-12-02 02:43:37,Pengguna Google,positif
Realme c53 pliss chipset Tiger 612,5,2024-12-02 01:45:36,Pengguna Google,positif
"Always hard to chance get 5 star, pity 75-80 max. The low of luck to gacha system this game, too bad than honkai star rail gacha system",1,2024-12-02 00:19:11,Pengguna Google,negatif
Love the game but.. echo is so expensive to upgrade and too small amount sealed tube from taced... I hope there's would be sealrd tube farming place like resonators/weapon exp,3,2024-12-01 23:41:14,Pengguna Google,netral
KENAPA ONIGIRI SCAR DIILANGIN,1,2024-12-01 22:52:00,Pengguna Google,negatif
lebih seru dari gensin impact...semoga lebih baik lagi kedepan nya,5,2024-12-01 22:34:24,Pengguna Google,positif
"Game pelit buang buang waktu main nya ,gacha ampas",1,2024-12-01 21:53:55,Pengguna Google,negatif
Plsss tambahkan bahasa Indonesia lee,4,2024-12-01 21:47:01,Pengguna Google,positif
TOLONG FARMING ADVANCE ECHO DI BUATKAN KARENA UNTUK UP ECHO BUTUH BEGITU BANYAK ADVANCE ECHO,5,2024-12-01 20:31:06,Pengguna Google,positif
"Terlalu pelit dengan item untuk upgrade karakter, dari segi credit sampe item yang harus di farm dari domain. Mungkin bisa di naikan jumlah hasil dari domain karena dari kebutuhan untuk mengupgrade karakter cukup banyak",1,2024-12-01 20:07:31,Pengguna Google,negatif
"Hey Kuro, is it true that this game will be held by Tencent? 🥲",5,2024-12-01 19:34:01,Pengguna Google,positif
Helo kuro game I think was someting wrong in banner limited character i was pulled on the banner and i never won 50/50. Please fix the 50/50 system to batter experience,2,2024-12-01 19:08:42,Pengguna Google,negatif
"Game ini grafik nya bagus, banyak Waifu juga",5,2024-12-01 18:04:19,Pengguna Google,positif
gamenya terbaik,5,2024-12-01 16:45:55,Pengguna Google,positif
Wuthering waves sangat bagus mode y ultra jelas menyenangkan game y bisa mode lainnya,5,2024-12-01 16:38:24,Pengguna Google,positif
Stuck di loding shader benerin lah developer,1,2024-12-01 14:51:26,Pengguna Google,negatif
Udah bagus cuman masih butuh pengoptimalan,3,2024-12-01 13:53:00,Pengguna Google,netral
masterpiece,5,2024-12-01 12:25:55,Pengguna Google,positif
"Really like the story, never expected for Kuro cooking like this",5,2024-12-01 12:00:01,Pengguna Google,positif
game top tier,5,2024-12-01 10:28:10,Pengguna Google,positif
Sangat bagus,5,2024-12-01 09:56:24,Pengguna Google,positif
Generous game and good gacha system,5,2024-12-01 08:51:52,Pengguna Google,positif
"Game ya sangat bagus, aku sangat suka dengan character ya dan gameplay ya game ya juga dunia ya sangat indah",5,2024-12-01 08:47:52,Pengguna Google,positif
Add Indonesian Language,3,2024-12-01 08:01:17,Pengguna Google,netral
cool,5,2024-12-01 06:25:38,Pengguna Google,positif
bagus,5,2024-12-01 06:01:27,Pengguna Google,positif
"feedback ga berguna, keluhan saya pengen ganti gmail selalu di abaikan",1,2024-12-01 03:58:37,Pengguna Google,negatif
Game nya bagus so far,5,2024-12-01 03:00:02,Pengguna Google,positif
Love the game💕💕keep it up Kuro I have a big expectations to U🤭🤭🥰😘,5,2024-12-01 01:42:24,Pengguna Google,positif
